Timestamp,From_Bank,Send_Account,To_Bank,Receive_Account,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 0:00,1,800057A10,12,800473570,1433.68,US Dollar,1433.68,US Dollar,Cheque,0
9/1/2022 0:21,1,800057A10,12,800473570,72.86,US Dollar,72.86,US Dollar,ACH,0
9/1/2022 0:20,1,800057A10,12,800473570,21.04,US Dollar,21.04,US Dollar,Wire,0
9/1/2022 0:08,1601,800475C10,1601,800475C10,5.1,US Dollar,5.1,US Dollar,Reinvestment,0
9/1/2022 0:19,1420,8004559B0,1420,8004559B0,12149369.31,US Dollar,12149369.31,US Dollar,Reinvestment,0
9/1/2022 0:12,12,800455A00,12,800455A00,19397.32,US Dollar,19397.32,US Dollar,Reinvestment,0
9/1/2022 0:29,1,800455C30,1,800455C30,38489.73,US Dollar,38489.73,US Dollar,Reinvestment,0
9/1/2022 0:25,3561,800455CD0,1688,8004565C0,471.65,US Dollar,471.65,US Dollar,ACH,0
9/1/2022 0:14,1688,8004565C0,1688,8004565C0,1574.14,US Dollar,1574.14,US Dollar,Reinvestment,0
9/1/2022 0:19,3209,800457A50,1,800455C30,1151.52,US Dollar,1151.52,US Dollar,Cheque,0
9/1/2022 0:03,1688,8004565C0,10,800457AF0,270900,US Dollar,270900,US Dollar,ACH,0
9/1/2022 0:20,3796,800457BE0,3796,800457BE0,282.16,US Dollar,282.16,US Dollar,Reinvestment,0
9/1/2022 0:27,701,80046B260,701,80046B260,4806.85,US Dollar,4806.85,US Dollar,Reinvestment,0
9/1/2022 0:05,3480,80046B2B0,1,8.00E+55,6475.82,US Dollar,6475.82,US Dollar,ACH,0
9/1/2022 0:15,3365,80046B3A0,3365,80046B3A0,10609.03,US Dollar,10609.03,US Dollar,Reinvestment,0
9/1/2022 0:19,10,80046B3F0,10,80046B3F0,17472.97,US Dollar,17472.97,US Dollar,Reinvestment,0
9/1/2022 0:22,1588,800471660,1588,800471660,1426.25,US Dollar,1426.25,US Dollar,Reinvestment,0
9/1/2022 0:05,1601,800472040,1601,800472040,10587.91,US Dollar,10587.91,US Dollar,Reinvestment,0
9/1/2022 0:04,3462,800472090,3462,800472090,3120.37,US Dollar,3120.37,US Dollar,Reinvestment,0
9/1/2022 0:28,1601,8004721D0,1601,8004721D0,1899.98,US Dollar,1899.98,US Dollar,Reinvestment,0
9/1/2022 0:19,1420,8004559B0,1420,8004559B0,3.62,US Dollar,3.62,US Dollar,Reinvestment,0
9/1/2022 0:23,12,800455A00,12,800455A00,10.85,US Dollar,10.85,US Dollar,Reinvestment,0
9/1/2022 0:04,1,800455C30,1,800455C30,10.05,US Dollar,10.05,US Dollar,Reinvestment,0
9/1/2022 0:12,1588,800456610,1588,800456610,17.99,US Dollar,17.99,US Dollar,Reinvestment,0
9/1/2022 0:22,1665,800456A50,15447,80855BD50,42.29,US Dollar,42.29,US Dollar,Credit Card,0
9/1/2022 0:03,220,800456BE0,23833,804524FD0,30.59,US Dollar,30.59,US Dollar,Credit Card,0
9/1/2022 0:04,1,8.00E+55,1,8.00E+55,3.99,US Dollar,3.99,US Dollar,Reinvestment,0
9/1/2022 0:26,10,800457AF0,23833,804524FD0,25.11,US Dollar,25.11,US Dollar,Credit Card,0
9/1/2022 0:14,701,80046B260,701,80046B260,21.09,US Dollar,21.09,US Dollar,Reinvestment,0
9/1/2022 0:29,1588,800471660,1588,800471660,4.46,US Dollar,4.46,US Dollar,Reinvestment,0
9/1/2022 0:26,10,8.00E+06,10,8.00E+06,16.76,US Dollar,16.76,US Dollar,Reinvestment,0
9/1/2022 0:07,10,800472AC0,10,800472AC0,14.59,US Dollar,14.59,US Dollar,Reinvestment,0
9/1/2022 0:11,10,800473270,15447,80855BD50,31.15,US Dollar,31.15,US Dollar,Credit Card,0
9/1/2022 0:02,1674,80047A5F0,1674,80047A5F0,12.35,US Dollar,12.35,US Dollar,Reinvestment,0
9/1/2022 0:16,1,80040DA80,10,8001D2320,36123308.02,US Dollar,36123308.02,US Dollar,Cheque,0
9/1/2022 0:13,1,80040DA80,10,8001D2320,18077.19,US Dollar,18077.19,US Dollar,Credit Card,0
9/1/2022 0:13,1,80040DA80,10,8001D2320,30606863.88,US Dollar,30606863.88,US Dollar,ACH,0
9/1/2022 0:10,3426,800479080,3426,800479080,28869.11,US Dollar,28869.11,US Dollar,Reinvestment,0
9/1/2022 0:21,12,8004792B0,12,8004792B0,7775.35,US Dollar,7775.35,US Dollar,Reinvestment,0
9/1/2022 0:03,12,8004794D0,12,8004794D0,322.99,US Dollar,322.99,US Dollar,Reinvestment,0
9/1/2022 0:01,12,800479D90,12,800479D90,440.66,US Dollar,440.66,US Dollar,Reinvestment,0
9/1/2022 0:27,3211,80047A8D0,3211,80047A8D0,8305.69,US Dollar,8305.69,US Dollar,Reinvestment,0
9/1/2022 0:24,1674,8003BB960,12,800479D90,348593.61,US Dollar,348593.61,US Dollar,Cheque,0
9/1/2022 0:08,1467,800478C70,1467,800478C70,14.11,US Dollar,14.11,US Dollar,Reinvestment,0
9/1/2022 0:18,1665,8004797A0,1665,8004797A0,8.74,US Dollar,8.74,US Dollar,Reinvestment,0
9/1/2022 0:04,12,800479DE0,12,800479DE0,20.87,US Dollar,20.87,US Dollar,Reinvestment,0
9/1/2022 0:12,1665,80047A380,22345,80BE39AE0,28.5,US Dollar,28.5,US Dollar,Credit Card,0
9/1/2022 0:15,10,80047AC40,10,80047AC40,14.61,US Dollar,14.61,US Dollar,Reinvestment,0
9/1/2022 0:02,701,8001D26A0,701,8001D26A0,17.67,US Dollar,17.67,US Dollar,Reinvestment,0
9/1/2022 0:05,1292,80047CFD0,1292,80047CFD0,131662.18,US Dollar,131662.18,US Dollar,Reinvestment,0
9/1/2022 0:04,1729,80047D020,10,800788330,8,US Dollar,8,US Dollar,Credit Card,0
9/1/2022 0:27,12,8001D3F60,12,8001D3F60,477294.39,US Dollar,477294.39,US Dollar,Reinvestment,0
9/1/2022 0:10,1,8001D4130,1,8001D4130,1380663.63,US Dollar,1380663.63,US Dollar,Reinvestment,0
9/1/2022 0:25,1420,80042A430,1,8001D4130,196414.06,US Dollar,196414.06,US Dollar,Cheque,0
9/1/2022 0:28,12,8001D3F60,12,8001D3F60,24.61,US Dollar,24.61,US Dollar,Reinvestment,0
9/1/2022 0:14,1420,80047EA20,1420,80047EA20,18.08,US Dollar,18.08,US Dollar,Reinvestment,0
9/1/2022 0:03,1,80047EED0,1,80047EED0,392651.97,US Dollar,392651.97,US Dollar,Reinvestment,0
9/1/2022 0:20,1,80047EED0,1,80047EED0,10.79,US Dollar,10.79,US Dollar,Reinvestment,0
9/1/2022 0:14,701,80047FAF0,701,80047FAF0,1855904.82,US Dollar,1855904.82,US Dollar,Reinvestment,0
9/1/2022 0:07,12,8.00E+06,701,80047FAF0,59092.64,US Dollar,59092.64,US Dollar,Cheque,0
9/1/2022 0:08,12,8.00E+06,701,80047FAF0,2524.41,US Dollar,2524.41,US Dollar,Credit Card,0
9/1/2022 0:00,1665,800480BD0,1665,800480BD0,157382.16,US Dollar,157382.16,US Dollar,Reinvestment,0
9/1/2022 0:16,1362,800480FF0,1362,800480FF0,782632.93,US Dollar,782632.93,US Dollar,Reinvestment,0
9/1/2022 0:11,1688,800481C50,1688,800481C50,122458.36,US Dollar,122458.36,US Dollar,Reinvestment,0
9/1/2022 0:13,1674,800481CA0,1674,800481CA0,80.77,US Dollar,80.77,US Dollar,Reinvestment,0
9/1/2022 0:14,1688,800481C50,1688,800481C50,18.79,US Dollar,18.79,US Dollar,Reinvestment,0
9/1/2022 0:12,1292,8004825B0,1292,8004825B0,18.15,US Dollar,18.15,US Dollar,Reinvestment,0
9/1/2022 0:06,10,8002A4490,1292,8004839B0,3911.27,US Dollar,3911.27,US Dollar,Cheque,0
9/1/2022 0:03,10,8002A4490,1292,8004839B0,3263.62,US Dollar,3263.62,US Dollar,ACH,0
9/1/2022 0:29,1467,800485140,1467,800485140,310872.21,US Dollar,310872.21,US Dollar,Reinvestment,0
9/1/2022 0:20,10,8004858A0,10,8004858A0,105527.06,US Dollar,105527.06,US Dollar,Reinvestment,0
9/1/2022 0:19,3749,8004858F0,3749,8004858F0,2190.62,US Dollar,2190.62,US Dollar,Reinvestment,0
9/1/2022 0:29,10,800450B40,10,8004858A0,147695.75,US Dollar,147695.75,US Dollar,Cheque,0
9/1/2022 0:00,10,800450B40,10,8004858A0,12314.9,US Dollar,12314.9,US Dollar,Credit Card,0
9/1/2022 0:10,3607,800485D40,1362,800485CA0,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:13,1,8001580D0,1362,800485CA0,24210.24,US Dollar,24210.24,US Dollar,Cheque,0
9/1/2022 0:00,1,8001580D0,1362,800485CA0,50838.73,US Dollar,50838.73,US Dollar,ACH,0
9/1/2022 0:21,1729,800487250,1729,800487250,102380.83,US Dollar,102380.83,US Dollar,Reinvestment,0
9/1/2022 0:20,1292,8004872A0,1292,8004872A0,5979.81,US Dollar,5979.81,US Dollar,Reinvestment,0
9/1/2022 0:01,70,100428660,1729,800487250,56973.09,US Dollar,56973.09,US Dollar,Cheque,0
9/1/2022 0:20,70,100428660,1729,800487250,20963.21,US Dollar,20963.21,US Dollar,Credit Card,0
9/1/2022 0:18,70,100428660,1729,800487250,12971.36,US Dollar,12971.36,US Dollar,Cash,0
9/1/2022 0:18,1601,800486BD0,1601,800486BD0,4694.05,US Dollar,4694.05,US Dollar,Reinvestment,0
9/1/2022 0:24,513,800487590,513,800487590,408.03,US Dollar,408.03,US Dollar,Reinvestment,0
9/1/2022 0:06,10,8003E1690,1601,800486BD0,3625873.37,US Dollar,3625873.37,US Dollar,Cheque,0
9/1/2022 0:21,10,8003E1690,1601,800486BD0,22613895.38,US Dollar,22613895.38,US Dollar,Cash,0
9/1/2022 0:15,1601,800486BD0,1601,800486BD0,17.61,US Dollar,17.61,US Dollar,Reinvestment,0
9/1/2022 0:13,513,800487590,513,800487590,17.47,US Dollar,17.47,US Dollar,Reinvestment,0
9/1/2022 0:11,2843,800489210,2843,800489210,49616.23,US Dollar,49616.23,US Dollar,Reinvestment,0
9/1/2022 0:26,2843,800489210,2843,800489210,10.12,US Dollar,10.12,US Dollar,Reinvestment,0
9/1/2022 0:07,1362,80048A780,1362,80048A780,395809.88,US Dollar,395809.88,US Dollar,Reinvestment,0
9/1/2022 0:12,1362,80048A780,1362,80048A780,18.27,US Dollar,18.27,US Dollar,Reinvestment,0
9/1/2022 0:12,10,800492540,10,800492540,189661.57,US Dollar,189661.57,US Dollar,Reinvestment,0
9/1/2022 0:02,12,80022B750,10,800492540,35863.52,US Dollar,35863.52,US Dollar,Cheque,0
9/1/2022 0:04,12,80022B750,10,800492540,27821.19,US Dollar,27821.19,US Dollar,Credit Card,0
9/1/2022 0:21,12,80022B750,10,800492540,5789.45,US Dollar,5789.45,US Dollar,Cash,0
9/1/2022 0:00,1420,800491CA0,1420,800491CA0,102720.89,US Dollar,102720.89,US Dollar,Reinvestment,0
9/1/2022 0:23,1362,800493070,1362,800493070,1241593.91,US Dollar,1241593.91,US Dollar,Reinvestment,0
9/1/2022 0:01,1601,8.00E+06,1601,8.00E+06,1945.13,US Dollar,1945.13,US Dollar,Reinvestment,0
9/1/2022 0:02,3831,800494870,3831,800494870,27535.27,US Dollar,27535.27,US Dollar,Reinvestment,0
9/1/2022 0:08,1362,800493750,136651,810511BE0,11.71,US Dollar,11.71,US Dollar,Credit Card,0
9/1/2022 0:07,12,8.00E+06,12,8.00E+06,6.03,US Dollar,6.03,US Dollar,Reinvestment,0
9/1/2022 0:06,1420,8004939D0,1420,8004939D0,4.64,US Dollar,4.64,US Dollar,Reinvestment,0
9/1/2022 0:24,2843,8004981D0,2843,8004981D0,767964.89,US Dollar,767964.89,US Dollar,Reinvestment,0
9/1/2022 0:15,12,800499810,12,800499810,3189810.88,US Dollar,3189810.88,US Dollar,Reinvestment,0
9/1/2022 0:02,3545,80049BA60,3545,80049BA60,4464.01,US Dollar,4464.01,US Dollar,Reinvestment,0
9/1/2022 0:07,1292,80049C1E0,1292,80049C1E0,1763352.61,US Dollar,1763352.61,US Dollar,Reinvestment,0
9/1/2022 0:14,3211,80049C2D0,1292,80049C1E0,1159.28,US Dollar,1159.28,US Dollar,ACH,0
9/1/2022 0:00,10,80049C960,10,80049C960,64453.87,US Dollar,64453.87,US Dollar,Reinvestment,0
9/1/2022 0:11,10,80049DEE0,10,80049DEE0,61876.72,US Dollar,61876.72,US Dollar,Reinvestment,0
9/1/2022 0:29,1362,800473DC0,10,80049DEE0,21278476.58,US Dollar,21278476.58,US Dollar,Cheque,0
9/1/2022 0:13,1420,80049EB50,1588,80049EBA0,4099958.7,US Dollar,4099958.7,US Dollar,ACH,0
9/1/2022 0:26,3369,80049EEC0,10,80049F320,1166.7,US Dollar,1166.7,US Dollar,ACH,0
9/1/2022 0:10,3630,80049F1E0,3630,80049F1E0,1036.98,US Dollar,1036.98,US Dollar,Reinvestment,0
9/1/2022 0:12,1588,80049EBA0,1124,80396E670,21.52,US Dollar,21.52,US Dollar,Credit Card,0
9/1/2022 0:16,220,80047E7B0,10,80049F920,673.67,US Dollar,673.67,US Dollar,Cheque,0
9/1/2022 0:14,220,80047E7B0,10,80049F920,198.58,US Dollar,198.58,US Dollar,Credit Card,0
9/1/2022 0:28,1,8004A0940,1,8004A0940,17.37,US Dollar,17.37,US Dollar,Reinvestment,0
9/1/2022 0:09,1467,8004A1640,1467,8004A1640,132626.76,US Dollar,132626.76,US Dollar,Reinvestment,0
9/1/2022 0:28,220,80026B6A0,10,8004A2F30,98992042.97,US Dollar,98992042.97,US Dollar,Cheque,0
9/1/2022 0:26,220,80026B6A0,10,8004A2F30,14878.45,US Dollar,14878.45,US Dollar,Credit Card,0
9/1/2022 0:05,220,80026B6A0,10,8004A2F30,64919806.07,US Dollar,64919806.07,US Dollar,Cash,0
9/1/2022 0:11,1362,8004A3FA0,1362,8004A3FA0,2904846.49,US Dollar,2904846.49,US Dollar,Reinvestment,0
9/1/2022 0:26,1729,8004A4090,1729,8004A4090,19.54,US Dollar,19.54,US Dollar,Reinvestment,0
9/1/2022 0:19,1665,8004A4F50,1665,8004A4F50,61758.17,US Dollar,61758.17,US Dollar,Reinvestment,0
9/1/2022 0:00,1688,8004A5780,1688,8004A5780,5.37,US Dollar,5.37,US Dollar,Reinvestment,0
9/1/2022 0:06,1665,8004A6500,1665,8004A6500,6629485.54,US Dollar,6629485.54,US Dollar,Reinvestment,0
9/1/2022 0:10,1467,8004A06B0,1467,8004A06B0,815187.62,US Dollar,815187.62,US Dollar,Reinvestment,0
9/1/2022 0:17,701,8004A0BD0,701,8004A0BD0,12561.56,US Dollar,12561.56,US Dollar,Reinvestment,0
9/1/2022 0:02,3796,8004A0EE0,3796,8004A0EE0,97.12,US Dollar,97.12,US Dollar,Reinvestment,0
9/1/2022 0:23,3619,8004A1070,3619,8004A1070,8842.41,US Dollar,8842.41,US Dollar,Reinvestment,0
9/1/2022 0:07,10,8004A1200,10,8004A1200,3840.71,US Dollar,3840.71,US Dollar,Reinvestment,0
9/1/2022 0:11,220,8004A12A0,220,8004A12A0,15140.55,US Dollar,15140.55,US Dollar,Reinvestment,0
9/1/2022 0:29,1688,8004A1430,1688,8004A1430,580.04,US Dollar,580.04,US Dollar,Reinvestment,0
9/1/2022 0:18,3704,8004A1AE0,3704,8004A1AE0,2185.72,US Dollar,2185.72,US Dollar,Reinvestment,0
9/1/2022 0:23,3469,8004A1D60,1,8004A4C70,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:02,3831,8004A29D0,3831,8004A29D0,21692.49,US Dollar,21692.49,US Dollar,Reinvestment,0
9/1/2022 0:09,513,8004A2B10,513,8004A2B10,29672.67,US Dollar,29672.67,US Dollar,Reinvestment,0
9/1/2022 0:28,3836,8004A3580,3836,8004A3580,3841.93,US Dollar,3841.93,US Dollar,Reinvestment,0
9/1/2022 0:19,1,8004A4950,1,8004A4950,11332.94,US Dollar,11332.94,US Dollar,Reinvestment,0
9/1/2022 0:13,12,8004A49A0,12,8004A49A0,8063.8,US Dollar,8063.8,US Dollar,Reinvestment,0
9/1/2022 0:14,2843,8004A4A40,2843,8004A4A40,21.16,US Dollar,21.16,US Dollar,Reinvestment,0
9/1/2022 0:08,3233,8004A4B80,3233,8004A4B80,6805.49,US Dollar,6805.49,US Dollar,Reinvestment,0
9/1/2022 0:27,1,8004A4C70,1,8004A4C70,8182.35,US Dollar,8182.35,US Dollar,Reinvestment,0
9/1/2022 0:06,1601,8004A6220,1601,8004A6220,347.1,US Dollar,347.1,US Dollar,Reinvestment,0
9/1/2022 0:23,1665,8004A6D00,1665,8004A6D00,89729.27,US Dollar,89729.27,US Dollar,Reinvestment,0
9/1/2022 0:11,220,8004A0CC0,220,8004A0CC0,23.13,US Dollar,23.13,US Dollar,Reinvestment,0
9/1/2022 0:29,1292,8004A10C0,1292,8004A10C0,17.83,US Dollar,17.83,US Dollar,Reinvestment,0
9/1/2022 0:24,10,8004A1200,10,8004A1200,21.08,US Dollar,21.08,US Dollar,Reinvestment,0
9/1/2022 0:23,1688,8004A12F0,1688,8004A12F0,8.57,US Dollar,8.57,US Dollar,Reinvestment,0
9/1/2022 0:27,2843,8004A1D10,2843,8004A1D10,10.56,US Dollar,10.56,US Dollar,Reinvestment,0
9/1/2022 0:17,1601,8004A2A20,1601,8004A2A20,6.19,US Dollar,6.19,US Dollar,Reinvestment,0
9/1/2022 0:16,513,8004A2B10,513,8004A2B10,24.46,US Dollar,24.46,US Dollar,Reinvestment,0
9/1/2022 0:17,1467,8004A3300,1467,8004A3300,24.58,US Dollar,24.58,US Dollar,Reinvestment,0
9/1/2022 0:03,513,8004A3840,513,8004A3840,8.26,US Dollar,8.26,US Dollar,Reinvestment,0
9/1/2022 0:25,1665,8004A6D00,1665,8004A6D00,18.94,US Dollar,18.94,US Dollar,Reinvestment,0
9/1/2022 0:15,1467,8004AB1B0,1467,8004AB1B0,7.08,US Dollar,7.08,US Dollar,Reinvestment,0
9/1/2022 0:11,10,8004AB200,13037,812F3B060,134.21,US Dollar,134.21,US Dollar,Credit Card,0
9/1/2022 0:20,1688,8004ABF80,1688,8004ABF80,224283.46,US Dollar,224283.46,US Dollar,Reinvestment,0
9/1/2022 0:05,10,8004AAC30,10,8004AAC30,1948719.07,US Dollar,1948719.07,US Dollar,Reinvestment,0
9/1/2022 0:21,10,8004AAC30,10,8004AAC30,14.29,US Dollar,14.29,US Dollar,Reinvestment,0
9/1/2022 0:19,1420,8004ACF20,1420,8004ACF20,143254.65,US Dollar,143254.65,US Dollar,Reinvestment,0
9/1/2022 0:26,1420,8004ACF20,1420,8004ACF20,16.52,US Dollar,16.52,US Dollar,Reinvestment,0
9/1/2022 0:02,10,8004ADCE0,10,8004ADCE0,179560.43,US Dollar,179560.43,US Dollar,Reinvestment,0
9/1/2022 0:26,220,8004AE620,220,8004AE620,244784.62,US Dollar,244784.62,US Dollar,Reinvestment,0
9/1/2022 0:20,220,8004AE760,220,8004AE760,82.66,US Dollar,82.66,US Dollar,Reinvestment,0
9/1/2022 0:28,513,8004AE8F0,513,8004AE8F0,584.15,US Dollar,584.15,US Dollar,Reinvestment,0
9/1/2022 0:16,513,8004AE9E0,513,8004AE9E0,2329.33,US Dollar,2329.33,US Dollar,Reinvestment,0
9/1/2022 0:09,1588,8004AE710,1588,8004AE710,5.04,US Dollar,5.04,US Dollar,Reinvestment,0
9/1/2022 0:06,1588,8004AE8A0,1588,8004AE8A0,16.82,US Dollar,16.82,US Dollar,Reinvestment,0
9/1/2022 0:19,513,8004AE8F0,513,8004AE8F0,15.37,US Dollar,15.37,US Dollar,Reinvestment,0
9/1/2022 0:12,3824,8004AE3C0,3824,8004AE3C0,2422.12,US Dollar,2422.12,US Dollar,Reinvestment,0
9/1/2022 0:19,220,8004AFE90,220,8004AFE90,242633.6,US Dollar,242633.6,US Dollar,Reinvestment,0
9/1/2022 0:27,12,8004B08C0,12,8004B08C0,19.38,US Dollar,19.38,US Dollar,Reinvestment,0
9/1/2022 0:19,12,8004B1820,12,8004B1820,8.04,US Dollar,8.04,US Dollar,Reinvestment,0
9/1/2022 0:13,1,8004B1D70,1,8004B1D70,12068.89,US Dollar,12068.89,US Dollar,Reinvestment,0
9/1/2022 0:05,1,8004B1D70,1,8004B1D70,15.06,US Dollar,15.06,US Dollar,Reinvestment,0
9/1/2022 0:10,3432,8004B26E0,3432,8004B26E0,17269.34,US Dollar,17269.34,US Dollar,Reinvestment,0
9/1/2022 0:22,10,800158620,1729,8004B25A0,26650.41,US Dollar,26650.41,US Dollar,Cheque,0
9/1/2022 0:23,10,800158620,1729,8004B25A0,4922.03,US Dollar,4922.03,US Dollar,Credit Card,0
9/1/2022 0:16,10,800158620,1729,8004B25A0,44312.32,US Dollar,44312.32,US Dollar,Cash,0
9/1/2022 0:12,1,8001F2890,1,8001F2890,20.4,US Dollar,20.4,US Dollar,Reinvestment,0
9/1/2022 0:25,1,8002C3B00,1674,8004B35B0,943.5,US Dollar,943.5,US Dollar,Cheque,0
9/1/2022 0:24,1,8002C3B00,1674,8004B35B0,5013.96,US Dollar,5013.96,US Dollar,Credit Card,0
9/1/2022 0:15,12,8004B4170,12,8004B4170,46181.33,US Dollar,46181.33,US Dollar,Reinvestment,0
9/1/2022 0:24,701,8004B41C0,701,8004B41C0,574103.33,US Dollar,574103.33,US Dollar,Reinvestment,0
9/1/2022 0:29,1292,8004B06A0,1292,8004B06A0,3963625.93,US Dollar,3963625.93,US Dollar,Reinvestment,0
9/1/2022 0:16,1674,8004B1380,1674,8004B1380,1381.77,US Dollar,1381.77,US Dollar,Reinvestment,0
9/1/2022 0:19,10,8004B21C0,10,8004B21C0,1214.91,US Dollar,1214.91,US Dollar,Reinvestment,0
9/1/2022 0:25,70,100428660,10,8004B0FC0,102236.96,US Dollar,102236.96,US Dollar,Cheque,0
9/1/2022 0:12,70,100428660,10,8004B0FC0,10738.51,US Dollar,10738.51,US Dollar,Credit Card,0
9/1/2022 0:27,70,100428660,10,8004B0FC0,158681.31,US Dollar,158681.31,US Dollar,Cash,0
9/1/2022 0:20,1467,8004B0D10,1457,801897770,20.46,US Dollar,20.46,US Dollar,Credit Card,0
9/1/2022 0:16,1665,8004B12E0,1665,8004B12E0,10.85,US Dollar,10.85,US Dollar,Reinvestment,0
9/1/2022 0:27,1665,8004B1470,250810,813A54990,3.2,US Dollar,3.2,US Dollar,Credit Card,0
9/1/2022 0:03,1601,8004B3BC0,1601,8004B3BC0,4.65,US Dollar,4.65,US Dollar,Reinvestment,0
9/1/2022 0:26,1420,8004B5AB0,1420,8004B5AB0,308761.05,US Dollar,308761.05,US Dollar,Reinvestment,0
9/1/2022 0:26,513,8003430A0,1420,8004B5AB0,64784.55,US Dollar,64784.55,US Dollar,Cheque,0
9/1/2022 0:06,513,8003430A0,1420,8004B5AB0,93633.76,US Dollar,93633.76,US Dollar,ACH,0
9/1/2022 0:14,220,8004B7C30,220,8004B7C30,11.35,US Dollar,11.35,US Dollar,Reinvestment,0
9/1/2022 0:12,10,8004B8C00,10,8004B8C00,3063.61,US Dollar,3063.61,US Dollar,Reinvestment,0
9/1/2022 0:20,12,8004B9AE0,12,8004B9AE0,1780051.76,US Dollar,1780051.76,US Dollar,Reinvestment,0
9/1/2022 0:06,1,8004BA030,1,8004BA030,438731.8,US Dollar,438731.8,US Dollar,Reinvestment,0
9/1/2022 0:00,3688,8004B8170,513,8004B7A10,9622.13,US Dollar,9622.13,US Dollar,ACH,0
9/1/2022 0:06,3555,8004B8210,3555,8004B8210,5391.01,US Dollar,5391.01,US Dollar,Reinvestment,0
9/1/2022 0:00,1,8004B9530,1,8004B9530,6153.29,US Dollar,6153.29,US Dollar,Reinvestment,0
9/1/2022 0:00,3426,8004B9580,701,8004B9670,354.58,US Dollar,354.58,US Dollar,ACH,0
9/1/2022 0:12,701,8004B9670,701,8004B9670,4665.87,US Dollar,4665.87,US Dollar,Reinvestment,0
9/1/2022 0:12,1362,8004BA340,1362,8004BA340,5484.36,US Dollar,5484.36,US Dollar,Reinvestment,0
9/1/2022 0:15,513,8004B76F0,513,8004B76F0,6.26,US Dollar,6.26,US Dollar,Reinvestment,0
9/1/2022 0:05,1588,8004B83A0,1588,8004B83A0,7.19,US Dollar,7.19,US Dollar,Reinvestment,0
9/1/2022 0:25,1665,8004B9710,1665,8004B9710,19.87,US Dollar,19.87,US Dollar,Reinvestment,0
9/1/2022 0:11,513,8004BC380,513,8004BC380,23.77,US Dollar,23.77,US Dollar,Reinvestment,0
9/1/2022 0:19,1665,8004BC190,1665,8004BC190,107091.1,US Dollar,107091.1,US Dollar,Reinvestment,0
9/1/2022 0:25,1665,8004BC190,1665,8004BC190,4.27,US Dollar,4.27,US Dollar,Reinvestment,0
9/1/2022 0:16,220,8004BCAA0,220,8004BCAA0,437782.05,US Dollar,437782.05,US Dollar,Reinvestment,0
9/1/2022 0:19,513,8004BF330,513,8004BF330,10467.77,US Dollar,10467.77,US Dollar,Reinvestment,0
9/1/2022 0:12,12,8002BB390,513,8004BF330,57217.04,US Dollar,57217.04,US Dollar,Cheque,0
9/1/2022 0:29,12,8002BB390,513,8004BF330,33457.48,US Dollar,33457.48,US Dollar,Cash,0
9/1/2022 0:19,1688,8004BEFB0,1688,8004BEFB0,5467730.18,US Dollar,5467730.18,US Dollar,Reinvestment,0
9/1/2022 0:09,1588,8004BF0A0,1588,8004BF0A0,9.85,US Dollar,9.85,US Dollar,Reinvestment,0
9/1/2022 0:03,701,8004C0E20,701,8004C0E20,45735.4,US Dollar,45735.4,US Dollar,Reinvestment,0
9/1/2022 0:23,220,800187940,2843,8004C1240,56050.24,US Dollar,56050.24,US Dollar,Cheque,0
9/1/2022 0:25,220,800187940,2843,8004C1240,2719.95,US Dollar,2719.95,US Dollar,Credit Card,0
9/1/2022 0:03,1,8004C1720,1,8004C1720,49273.73,US Dollar,49273.73,US Dollar,Reinvestment,0
9/1/2022 0:07,1,8004C1720,1,8004C1720,5.31,US Dollar,5.31,US Dollar,Reinvestment,0
9/1/2022 0:26,3210,80049C770,3210,80049C770,2608.75,US Dollar,2608.75,US Dollar,Reinvestment,0
9/1/2022 0:25,1467,80049CDB0,1467,80049CDB0,9718.94,US Dollar,9718.94,US Dollar,Reinvestment,0
9/1/2022 0:17,220,80049CF40,220,80049CF40,2783.7,US Dollar,2783.7,US Dollar,Reinvestment,0
9/1/2022 0:00,3792,80049CFE0,3792,80049CFE0,13239.48,US Dollar,13239.48,US Dollar,Reinvestment,0
9/1/2022 0:24,12,80049D080,12,80049D080,1869.39,US Dollar,1869.39,US Dollar,Reinvestment,0
9/1/2022 0:01,3278,80049D3A0,1729,80049CC70,3957.51,US Dollar,3957.51,US Dollar,ACH,0
9/1/2022 0:11,1665,80049D660,1665,80049D660,24155.01,US Dollar,24155.01,US Dollar,Reinvestment,0
9/1/2022 0:07,10,80049D840,10,80049D840,4230.5,US Dollar,4230.5,US Dollar,Reinvestment,0
9/1/2022 0:12,1674,80049E4F0,1674,80049E4F0,50328.97,US Dollar,50328.97,US Dollar,Reinvestment,0
9/1/2022 0:12,1292,8004A97E0,1292,8004A97E0,1667.06,US Dollar,1667.06,US Dollar,Reinvestment,0
9/1/2022 0:04,3433,8004A9BA0,3433,8004A9BA0,4151.11,US Dollar,4151.11,US Dollar,Reinvestment,0
9/1/2022 0:14,1674,8004A9C90,1674,8004A9C90,12008.91,US Dollar,12008.91,US Dollar,Reinvestment,0
9/1/2022 0:13,1601,8004AA690,1601,8004AA690,86164.61,US Dollar,86164.61,US Dollar,Reinvestment,0
